,inf,e,s,i
2023-03-21,2.2174740835013096,0.34168813728177216,1.3500985233400515,1.0899999999999999
2023-03-22,2.2449204897345827,0.3417917777636106,1.481803285898881,1.0899999999999999
2023-03-23,2.2665574548322893,0.341895418245449,1.5570631502182115,1.0899999999999999
2023-03-24,2.2758966699948857,0.3419990587272874,1.6770608227718111,1.0899999999999999
2023-03-25,2.286141290011216,0.47210269920912573,1.5767143370127028,1.0899999999999999
2023-03-26,2.295452770311788,0.6022063396909632,1.5146249489492563,1.0899999999999999
2023-03-27,2.307785335600243,0.7323099801728024,1.5522548811089214,1.1099999999999994
2023-03-28,2.316796593280081,0.8624136206546407,1.4882839964374903,0.9399999999999995
2023-03-29,2.322969708534641,0.8625172611364791,1.2733372627375839,0.9399999999999995
2023-03-30,2.330542986052853,0.8326209016183173,1.1620601776368589,0.9399999999999995
2023-03-31,2.328922304326289,0.8027245421001563,0.9723426029985455,0.9399999999999995
2023-04-01,2.315959051052199,0.7730462110444849,0.9545729128120377,0.9599999999999991
2023-04-02,2.3944947949586783,0.7433678799888135,1.0528288467844973,0.9599999999999991
2023-04-03,2.419589139420477,0.713689548933143,1.015198914624832,0.9599999999999991
2023-04-04,2.46651182298948,0.6840112178774707,1.0340138807046646,0.9599999999999991
2023-04-05,2.4601144297468185,0.6543328868217992,0.8721624111315572,0.9599999999999991
2023-04-06,2.466173276874889,0.6246545557661278,0.7936173940046376,0.9599999999999991
2023-04-07,2.4704006063728947,0.5949762247104573,0.557959943854732,0.9599999999999991
2023-04-08,2.473080864426796,0.5652978936547859,0.5595278576947182,0.9599999999999991
2023-04-09,2.47472974151796,0.5356195625991145,0.5286922188416596,0.9599999999999991
2023-04-10,2.488203045861442,0.5059412315434431,0.4747559827461399,0.9799999999999986
2023-04-11,2.4707288508443472,0.47626290048777165,0.1591776880434909,3.8099999999999996
2023-04-12,2.448660321068457,0.44658456943210023,0.18740013716324033,3.8099999999999996
2023-04-13,2.441936152454792,0.4169062383764288,0.2072413741201543,3.8099999999999996
2023-04-14,2.438769491540361,0.3872279073207583,0.01649654558667784,3.8099999999999996
2023-04-15,2.421578228847145,0.3575495762650869,-0.001273144599830412,3.8099999999999996
2023-04-16,2.4041035940509845,0.3278712452094146,0.022245562999960614,3.8099999999999996
2023-04-17,2.3863020376152524,0.29819291415374405,-0.2152933837579271,3.740000000000001
2023-04-18,2.368152334941517,0.26851458309807263,-0.33591075559114014,5.5600000000000005
2023-04-19,2.3472797997270223,0.3288362520424011,-0.001721119982684071,5.5600000000000005
2023-04-20,2.329521522301736,0.3891579209867304,0.11044502395478063,5.5600000000000005
2023-04-21,2.319912552997982,0.44947958993105885,0.12119643314325591,5.5600000000000005
2023-04-22,2.317530574571397,0.5098012588753873,0.10238146706342328,5.5600000000000005
2023-04-23,2.316116352204358,0.5701229278197157,-0.017616205490175833,5.5600000000000005
2023-04-24,2.321188216877065,0.6304445967640442,0.11579900853045594,6.01
2023-04-25,2.3207632528331623,0.6907662657083735,0.1512579830655251,6.01
2023-04-26,2.3202676667706053,0.751087934652702,-0.012090131536659015,6.01
2023-04-27,2.323851632717579,0.8114096035970313,0.015325961893954533,6.01
2023-04-28,2.335479948786841,0.8717312725413588,-0.049861243816981086,6.01
2023-04-29,2.35099817135848,0.6653862748190207,-0.01995888701153269,6.01
2023-04-30,2.3657147293873777,0.4590412770966834,0.07971563567329563,6.01
2023-05-01,2.753270280064076,0.2525293845171621,0.10898336068636844,5.85
2023-05-02,2.706882537700685,0.28601749193764103,0.013340616447218527,5.85
2023-05-03,2.75303004152249,0.31950559935811995,-0.030672964918103583,5.85
2023-05-04,2.828670241580484,0.35299370677859887,-0.09809326003750406,5.85
2023-05-05,2.9012484044513056,0.4198151475324119,0.01871632104145692,5.85
2023-05-06,2.966968307101691,0.486636588286224,0.027855018851661435,5.85
2023-05-07,3.014143741409751,0.553458029040037,0.19530821696217246,5.85
2023-05-08,3.0745493985972066,0.5536128031271819,0.0922738789059452,5.1
2023-05-09,3.1194868894722863,0.6037675772143265,0.12348961808385012,2.38
2023-05-10,3.148391970922881,0.5955890179681393,0.16488254345948197,2.38
2023-05-11,3.158442222985379,0.5874104587219513,0.07593906744572765,2.38
2023-05-12,3.147212123100175,0.5792318994757641,0.005905582593016999,2.38
2023-05-13,3.1306930491152043,0.571053340229577,-0.034949772323191276,2.38
2023-05-14,3.1168213204809136,0.562874780983389,0.11180696309950357,2.38
2023-05-15,3.103864642205237,0.5546962217372018,0.11494279077947567,1.7600000000000007
2023-05-16,3.09100560788594,0.5598509958243474,0.04935172847339221,2.8400000000000007
2023-05-17,3.0903136298575187,0.565005769911493,-0.017284609726015112,2.8400000000000007
2023-05-18,3.090757148349575,0.5701605439986386,-0.05357061573712138,2.8400000000000007
2023-05-19,3.098106060941744,0.5753153180857842,-0.3564019745458564,2.8400000000000007
2023-05-20,3.0957989006067965,0.5804700921729298,-0.5451719089512116,2.8400000000000007
2023-05-21,3.093734419626226,0.5856248662600754,-0.6575241349707838,2.8400000000000007
2023-05-22,3.1018738701927613,0.590779640347221,-0.6831809068978275,2.8600000000000003
2023-05-23,3.110112921890533,0.5959344144343666,-0.7408801362093149,2.5300000000000002
2023-05-24,3.1248806745155644,0.6010891885215113,-0.8398012457502535,2.5300000000000002
2023-05-25,3.14120225490982,0.6062439626086569,-0.8470377711655738,2.5300000000000002
2023-05-26,3.1523920230616045,0.5563987366958028,-0.8436168682419679,2.5300000000000002
2023-05-27,3.150384739216335,0.5065535107829486,-0.9161888802641794,2.5300000000000002
2023-05-28,3.148413193995814,0.4567082848700945,-0.9137996782222957,2.5300000000000002
2023-05-29,3.1436248792250687,0.4068630589572395,-0.8842706342358916,2.5300000000000002
2023-05-30,3.133097966797564,0.3570178330443854,-0.9802062854561375,2.67
2023-05-31,3.1220504017216,0.3071726071315313,-1.0393689010182783,2.67
2023-06-01,2.553804102155153,0.2571845464110032,-1.0638524786734453,2.5900000000000007
2023-06-02,2.540899710514669,0.2605298190238079,-1.0450375125936127,2.5900000000000007
2023-06-03,2.576886529651008,0.2638750916366135,-1.1046182385130832,2.5900000000000007
2023-06-04,2.594368068476371,0.2672203642494182,-1.2300513457119668,2.5900000000000007
2023-06-05,2.57562203333456,0.2705656368622238,-1.222525359280034,2.62
2023-06-06,2.538864568058903,0.2739109094750285,-1.3475104910960654,2.58
2023-06-07,2.5638110839046884,0.2772561820878332,-1.179250937296419,2.58
2023-06-08,2.580864718119384,0.2806014547006388,-1.2245779010341982,2.58
2023-06-09,2.556891182011323,0.2839467273134435,-1.268479488553807,2.58
2023-06-10,2.547448098683764,0.2872919999262491,-1.1555896920748114,2.58
2023-06-11,2.539174706684012,0.2906372725390538,-1.1420011054615986,2.58
2023-06-12,2.5207031581860715,0.2939825451518585,-1.1814229391526765,-1.7599999999999998
2023-06-13,2.512206999214304,0.2973278177646641,-1.2701668624958877,-4.35
2023-06-14,2.4952190447494127,0.3006730903774688,-1.3203401053754413,-4.35
2023-06-15,2.477163648197922,0.3040183629902744,-1.3031975807249265,-4.35
2023-06-16,2.455134893709181,0.3073636356030791,-1.3541547805244745,-4.35
2023-06-17,2.4524423000319864,0.3107089082158838,-1.378345451198545,-4.35
2023-06-18,2.4499675022775773,0.3140541808286894,-1.511618127597359,-4.35
2023-06-19,2.453724848406577,0.3173994534414941,-1.5008667184088837,-0.9299999999999997
2023-06-20,2.452753845131663,0.3207447260542997,-1.5027482150168663,0.6900000000000004
2023-06-21,2.4564316884480566,0.3240899986671044,-1.4055945719864582,0.6900000000000004
2023-06-22,2.4649556819809764,0.3274352712799091,-1.4001068735465065,0.6900000000000004
2023-06-23,2.467909755150862,0.3307805438927147,-1.4722309101858655,0.6900000000000004
2023-06-24,2.4819526264273506,0.3341258165055194,-1.5152365469397686,0.6900000000000004
2023-06-25,2.494187242936152,0.337471089118325,-1.4757251181721203,0.6900000000000004
2023-06-26,2.5083443767265883,0.3408163617311297,-1.4569101520922871,0.6900000000000004
2023-06-27,2.527074167003389,0.34416163434393443,-1.5294821641144993,1.2000000000000002
2023-06-28,2.548117668159129,0.34750690695674,-1.641326684700171,1.2000000000000002
2023-06-29,2.5657223253438217,0.35085217956954473,-1.6394658638790893,1.2000000000000002
2023-06-30,2.5711469573916803,0.3541974521823503,-1.4945906250643775,1.2000000000000002
2023-07-01,2.71370944657892,0.35740269096331545,-1.4026867522898099,-0.03999999999999915
2023-07-02,2.7096732548418627,0.3637262093141729,-1.2801206875411857,-0.03999999999999915
2023-07-03,2.775743757876974,0.3700497276650303,-1.2754169460212272,-0.03999999999999915
2023-07-04,2.7479093022567804,0.3763732460158886,-1.256601979941395,2.250000000000001
2023-07-05,2.754791887528474,0.38269676436674605,-1.324335857828793,2.250000000000001
2023-07-06,2.7554781078248776,0.38902028271760347,-1.3705669173392385,2.250000000000001
2023-07-07,2.7460845401459744,0.3953438010684618,-1.4420637884426024,2.250000000000001
2023-07-08,2.7407446605203085,0.4016673194193192,-1.4389279607626309,2.250000000000001
2023-07-09,2.73534921694864,0.40799083777017664,-1.3636680964432997,2.250000000000001
2023-07-10,2.7090952320927184,0.41431435612103495,-1.4640145822024075,2.250000000000001
2023-07-11,2.6997019194007046,0.4206378744718915,-1.4433181195145919,2.660000000000001
2023-07-12,2.6968360296004423,0.4269613928227498,-1.2802550801560415,2.660000000000001
2023-07-13,2.7091430975386097,0.4332849111736081,-1.3081639465077932,2.660000000000001
2023-07-14,2.688839216555142,0.43960842952446466,-1.163915873229076,2.660000000000001
2023-07-15,2.6711853049721617,0.445931947875323,-1.2730426764921055,2.660000000000001
2023-07-16,2.6556948464617816,0.4522554662261813,-1.1813197168529208,2.660000000000001
2023-07-17,2.655887730750752,0.4585789845770387,-1.093516541813702,3.0100000000000007
2023-07-18,2.6580853234578203,0.46490250292789614,-1.0928445787394225,3.0100000000000007
2023-07-19,2.668136656883305,0.47122602127875446,-1.092844578739422,3.0100000000000007
2023-07-20,2.681332631404485,0.4775495396296119,-1.0243043451628884,3.0100000000000007
2023-07-21,2.697652728225816,0.4838730579804693,-1.0863937332263365,3.0100000000000007
2023-07-22,2.717462549363208,0.4901965763313276,-0.9350900476676823,3.0100000000000007
2023-07-23,2.735541108998838,0.49652009468218505,-0.8786451494281845,3.0100000000000007
2023-07-24,2.7530691086185155,0.5028436130330425,-0.854454478754114,3.0100000000000007
2023-07-25,2.761699761269059,0.5091671313838999,-0.8498231024883088,2.6800000000000006
2023-07-26,2.7796910458000164,0.5154906497347582,-0.8278723087285036,2.6800000000000006
2023-07-27,2.792503763469912,0.5218141680856156,-0.7801629304546426,2.6800000000000006
2023-07-28,2.808955527327545,0.5281376864364731,-0.6474128920024899,2.6800000000000006
2023-07-29,2.8370268485390926,0.5344612047873314,-0.6646151467040506,2.6800000000000006
2023-07-30,2.8635558744472527,0.5407847231381888,-0.6975413373437576,2.6800000000000006
2023-07-31,2.8865381680973603,0.5471082414890462,-0.7660815709202912,2.330000000000001
2023-08-01,3.7441160925404575,0.5533464558386116,-0.8062201652239345,4.91
2023-08-02,3.527176651396128,0.5479865431237307,-0.8109239067438924,4.91
2023-08-03,3.4910752745173035,0.5426266304088498,-0.8673688049833908,4.91
2023-08-04,3.542923673375391,0.5372667176939689,-0.8391463558636418,4.91
2023-08-05,3.5037440094095365,0.531906804979088,-0.8466723422955751,4.91
2023-08-06,3.4761093382515305,0.5265468922642063,-0.771412477976244,4.91
2023-08-07,3.455071805840866,0.5211869795493254,-0.8498081699755466,4.91
2023-08-08,3.428958686818772,0.5158270668344445,-1.010519338574118,5.300000000000001
2023-08-09,3.3886342650094234,0.5104671541195636,-1.0324701323339227,5.300000000000001
2023-08-10,3.3451384364057724,0.5051072414046835,-0.8979431248631186,5.300000000000001
2023-08-11,3.318551649160267,0.49974732868980265,-1.0108329213421148,5.300000000000001
2023-08-12,3.305214640023381,0.49438741597492175,-1.051688276258323,5.300000000000001
2023-08-13,3.2936400695588413,0.48902750326004085,-1.227294626336762,5.300000000000001
2023-08-14,3.291026396891941,0.48366759054515995,-1.1144048298577656,2.12
2023-08-15,3.283602038601418,0.47830767783027905,-1.2084796602569292,0.009999999999999787
2023-08-16,3.282599187071955,0.47294776511539727,-1.272764127696357,0.009999999999999787
2023-08-17,3.27483556742241,0.46758785240051637,-1.2216949340510976,0.009999999999999787
2023-08-18,3.245286798081424,0.46222793968563547,-1.2279665894110414,0.009999999999999787
2023-08-19,3.2054824129274917,0.45686802697075457,-1.0349787944779003,0.009999999999999787
2023-08-20,3.16933516323348,0.45150811425587367,-1.0851520373574546,0.009999999999999787
2023-08-21,3.13677763866267,0.4461482015409928,-1.1729552123966733,0.009999999999999787
2023-08-22,3.1194121640624672,0.4407882888261119,-1.1084467572658183,0.009999999999999787
2023-08-23,3.115473634925179,0.435428376111231,-0.920297096467491,0.009999999999999787
2023-08-24,3.1099986110544413,0.4300684633963501,-0.9550324184610282,0.009999999999999787
2023-08-25,3.091849667569702,0.4247085506814692,-0.9456249354211124,0.009999999999999787
2023-08-26,3.0658410939105725,0.4193486379665874,-0.8311672251021304,0.009999999999999787
2023-08-27,3.041532601866973,0.4139887252517074,-0.8905388958429357,0.009999999999999787
2023-08-28,3.0238057368004845,0.4086288125368265,-0.9102946102267605,0.009999999999999787
2023-08-29,3.0088786115316384,0.4032688998219456,-0.9926100868260284,-0.4399999999999995
2023-08-30,3.0069085642663045,0.3979089871070647,-0.9123104994495995,-0.4399999999999995
2023-08-31,3.0006918341635376,0.3925490743921838,-0.9415782244626723,-0.4399999999999995
2023-09-01,2.808428584074476,0.3872447386992022,-0.9204113876228607,-0.5300000000000002
2023-09-02,2.8096827515382774,0.38194040300622145,-0.7965461942639619,-0.5300000000000002
2023-09-03,2.810855337271349,0.37663606731323984,-0.7306938129845477,-0.5300000000000002
2023-09-04,2.8503270165024936,0.37133173162025823,-0.7212863299446314,-0.5300000000000002
2023-09-05,2.823797928655692,0.3660273959272766,-0.9141397322629164,-2.6499999999999995
2023-09-06,2.8044366176835287,0.3607230602342959,-0.9110039045829439,-2.6499999999999995
2023-09-07,2.7866911489697475,0.3554187245413143,-0.8380959110235924,-2.6499999999999995
2023-09-08,2.749539340375717,0.3501143888483327,-0.8018099050124866,-2.6499999999999995
2023-09-09,2.7410383553034907,0.34481005315535107,-0.9852558242908555,-2.6499999999999995
2023-09-10,2.7346980352581265,0.33950571746237035,-1.069923171650102,-2.6499999999999995
2023-09-11,2.7380708186928318,0.33420138176938874,-1.0968016946212922,-2.6499999999999995
2023-09-12,2.7446576598005863,0.32889704607640713,-1.1595182482207342,-3.1900000000000004
2023-09-13,2.767604885676421,0.3235927103834255,-1.244185595579981,-3.1900000000000004
2023-09-14,2.779145524785912,0.3182883746904457,-1.217307072608792,-3.1900000000000004
2023-09-15,2.763920338300996,0.3129840389974641,-1.1429879565934524,-3.1900000000000004
2023-09-16,2.766727823292147,0.30767970330448247,-1.1962970271529787,-3.1900000000000004
2023-09-17,2.770341947340564,0.30237536761150174,-1.2213836485927554,-3.1900000000000004
2023-09-18,2.7713658580349745,0.29707103191852013,-1.4452817449427648,-2.49
2023-09-19,2.774767548984452,0.2917666962255385,-1.3668860529434612,0.1800000000000006
2023-09-20,2.793596905900847,0.2864623605325569,-1.4139234681430433,0.1800000000000006
2023-09-21,2.8217494887391688,0.2811580248395762,-1.5442843045533126,0.1800000000000006
2023-09-22,2.834882989915651,0.2810002033078147,-1.6195441688726437,0.1800000000000006
2023-09-23,2.835585480472321,0.2810117774875538,-1.6885323778320298,0.1800000000000006
2023-09-24,2.836190415045662,0.28102335166729375,-1.6963719470319598,0.1800000000000006
2023-09-25,2.8247549117399315,0.2810349258470337,-1.8155333988709004,1.83
2023-09-26,2.816508545634019,0.28104650002677367,-1.7666144870633358,0.1899999999999995
2023-09-27,2.81011771930767,0.28105807420651274,-1.7242808133837122,0.1899999999999995
2023-09-28,2.802997797980331,0.2810696483862527,-1.640397422944458,0.1899999999999995
2023-09-29,2.7938727194448,0.28108122256599266,-1.7104831715918347,0.1899999999999995
2023-09-30,2.784291979770315,0.2810927967457326,-1.8254635198574791,0.1899999999999995
2023-10-01,2.3003728824358163,0.2811773642221942,-1.8560378397372073,0.5500000000000007
2023-10-02,2.302471260609068,0.28126193169865576,-1.8532155948252322,0.5500000000000007
2023-10-03,2.2836445191314523,0.28134649917511734,-1.824993145705483,0.5500000000000007
2023-10-04,2.270253589415959,0.2814310666515798,-1.8419266151773328,0.5500000000000007
2023-10-05,2.244553308760909,0.28151563412804137,-1.7901854584577928,0.5500000000000007
2023-10-06,2.194902640285387,0.28160020160450294,-1.7839138030978485,0.5500000000000007
2023-10-07,2.1537141546143324,0.2816847690809645,-1.8376708490402276,0.5500000000000007
2023-10-08,2.123870630090688,0.281769336557427,-1.8708210273713612,0.5500000000000007
2023-10-09,2.1285865297643256,0.28185390403388766,-1.8614135443314448,0.5400000000000009
2023-10-10,2.144003447850724,0.2819384715103501,-1.6920788496129509,1.5600000000000005
2023-10-11,2.1469962405858443,0.2820230389868117,-1.4775882363028583,1.5600000000000005
2023-10-12,2.1366673369559317,0.28210760646327326,-1.3835134059036946,1.5600000000000005
2023-10-13,2.133034737825027,0.28219217393973484,-1.2094749696652427,1.5600000000000005
2023-10-14,2.1240593721689085,0.2822767414161964,-1.0889695916777422,1.5600000000000005
2023-10-15,2.1158723980156533,0.28236130889265887,-1.114235403270661,1.5600000000000005
2023-10-16,2.121750457407939,0.28244587636911955,-1.1550011631102977,1.5600000000000005
2023-10-17,2.117517638385205,0.282530443845582,-1.1274058795265438,1.5600000000000005
2023-10-18,2.1154172075804927,0.2826150113220436,-1.1274058795265438,1.5600000000000005
2023-10-19,2.1079618290279027,0.28269957879850516,-1.2214807099257075,1.5600000000000005
2023-10-20,2.103215081859463,0.28278414627496673,-1.1979620023259163,1.5600000000000005
2023-10-21,2.0964570486466085,0.2828687137514292,-1.103887171926753,1.5600000000000005
2023-10-22,2.0897732852029245,0.28295328122789076,-1.1979620023259163,1.5600000000000005
2023-10-23,2.0818080808685333,0.28303784870435234,-1.2230486237656937,1.5700000000000003
2023-10-24,2.077469965227549,0.2831224161808139,-1.1744432947261254,3.08
2023-10-25,2.0847531386146128,0.28320698365727637,-1.1556283286462927,3.08
2023-10-26,2.081041954986764,0.28329155113373705,-1.272281118341255,3.08
2023-10-27,2.0787933641079968,0.2833761186101995,-1.1876137709820083,3.08
2023-10-28,2.079896381716729,0.2834606860866611,-1.22613965390738,3.08
2023-10-29,2.080980404630146,0.28354525356312354,-1.25875226177909,3.08
2023-10-30,2.087948527770888,0.28362982103958423,-1.1458624653000937,3.08
2023-10-31,2.087894313898196,0.2837143885160458,-1.1082325331404286,3.1900000000000004
2023-11-01,1.808710515707216,0.2837956998567819,-1.1199396231456582,3.1800000000000006
2023-11-02,1.839080771838462,0.28387701119751707,-1.1481620722654071,3.1800000000000006
2023-11-03,1.88676868751714,0.28395832253825315,-1.113757562862284,3.1800000000000006
2023-11-04,1.859598027401825,0.28403963387898834,-1.1177893413079623,3.1800000000000006
2023-11-05,1.846583636264756,0.2841209452197244,-1.0660481845884229,3.1800000000000006
2023-11-06,1.8929372514099907,0.2842022565604596,-1.0122911386460436,3.1800000000000006
2023-11-07,1.8875710158452776,0.2842835679011957,-1.0028836556061276,0.009999999999999787
2023-11-08,1.84362938597226,0.2843648792419309,-0.8053265117678846,0.009999999999999787
2023-11-09,1.8064914044280735,0.28444619058266696,-0.9777970341663503,0.009999999999999787
2023-11-10,1.775816255011425,0.28452750192340215,-1.2111026135562755,0.009999999999999787
2023-11-11,1.7389068336484803,0.2846088132641382,-1.2534362872358993,0.009999999999999787
2023-11-12,1.7086534732451728,0.2846901246048734,-1.3898447913146859,0.009999999999999787
2023-11-13,1.6857051684586086,0.2847714359456095,-1.55133991683325,0.009999999999999787
2023-11-14,1.6734325705241897,0.2848527472863447,-1.5528331681094276,0.009999999999999787
2023-11-15,1.663348937518696,0.28493405862708077,-1.4650299930702082,0.009999999999999787
2023-11-16,1.6661838382806866,0.28501536996781685,-1.4021342493176243,0.009999999999999787
2023-11-17,1.6687729442704569,0.2850966813085529,-1.3602281885034515,0.009999999999999787
2023-11-18,1.653831787918004,0.2851779926492881,-1.3527022020715183,0.009999999999999787
2023-11-19,1.6408044725863524,0.28971652864889297,-1.2539236301523966,0.009999999999999787
2023-11-20,1.6388012459029178,0.2942550646484978,-1.1739600243131079,-3.5200000000000005
2023-11-21,1.6462957516921577,0.29879360064810356,-1.2250292179583682,-3.5200000000000005
2023-11-22,1.650889245909454,0.3033321366477084,-1.1246827321992605,-3.5200000000000005
2023-11-23,1.6510754664514022,0.30787067264731327,-0.9584838651607385,-3.5200000000000005
2023-11-24,1.6481293706631952,0.3124092086469181,-0.9208539330010732,-3.5200000000000005
2023-11-25,1.6445218599680218,0.316947744646523,-0.838068082249809,-3.5200000000000005
2023-11-26,1.6413802393321464,0.3214862806461287,-0.8035739777701163,-3.5200000000000005
2023-11-27,1.6473305823553792,0.3260248166457336,-0.8324683899641447,-1.5300000000000011
2023-11-28,1.6600357093868652,0.3305633526453384,-0.7603443533247859,-2.09
2023-11-29,1.6794394632624237,0.3351018886449433,-0.7842906737900273,-2.09
2023-11-30,1.7019529394778907,0.33964042464454813,-0.667637884095065,-2.09
2023-12-01,1.994694557730264,0.34420376423311705,-0.6277083449700863,-0.5399999999999991
2023-12-02,1.8811443871798332,0.34876710382168596,-0.564207834450651,-0.5399999999999991
2023-12-03,1.842792736157887,0.353330443410254,-0.5471847699022311,-0.5399999999999991
2023-12-04,1.8248940187015483,0.357893782998822,-0.6202943523838672,-0.5499999999999989
2023-12-05,1.815774745153807,0.36245712258739093,-0.6364961287303896,-0.5499999999999989
2023-12-06,1.809099837714768,0.36702046217595985,-0.594162455050766,-0.5499999999999989
2023-12-07,1.8111308951530527,0.3715838017645279,-0.4580675337399765,-0.5499999999999989
2023-12-08,1.8045400767466968,0.3761471413530959,-0.6462171945383032,-0.5499999999999989
2023-12-09,1.7985582726260627,0.38071048094166393,-0.5809919787948831,-0.5499999999999989
2023-12-10,1.796318346336656,0.38527382053023373,-0.35521238583689063,-0.5499999999999989
2023-12-11,1.7827854909834862,0.38983716011880176,-0.37873109343668165,-2.26
2023-12-12,1.7708728159248337,0.3944004997073698,-0.30242595322402677,-2.26
2023-12-13,1.7650983348779703,0.40318814485149357,-0.22515019968185684,-2.26
2023-12-14,1.7739907454665511,0.41197578999561824,-0.2312318048793784,-2.26
2023-12-15,1.7889546979003197,0.420763435139742,-0.21320079571953893,-2.26
2023-12-16,1.8000489894240723,0.4295510802838658,-0.20648116497674157,-2.26
2023-12-17,1.8099414914651053,0.4383387254279896,-0.22016477667116494,-2.26
2023-12-18,1.818941329062667,0.44712637057211424,-0.15948651106370454,-2.129999999999999
2023-12-19,1.8348704684281407,0.455914015716238,-0.22399496619456025,-1.92
2023-12-20,1.837758700337017,0.4647016608603618,-0.26737391576750724,-1.92
2023-12-21,1.829099782222385,0.4734893060044856,-0.20376141140235887,-1.92
2023-12-22,1.8267613057668728,0.48227695114861024,-0.26647796500180143,-1.92
2023-12-23,1.825893070274592,0.491064596292734,-0.5128644255710386,-1.92
2023-12-24,1.824919750390211,0.4998522414368569,-0.4564195273315403,-1.92
2023-12-25,1.8237635219898205,0.5086398865809807,-0.5730723170265031,-1.6500000000000004
2023-12-26,1.817675965922064,0.5174275317251054,-0.7204562179851924,0.9400000000000004
2023-12-27,1.8158242396445203,0.5262151768692291,-0.6906658550254577,0.9400000000000004
2023-12-28,1.80830515471018,0.5350028220133529,-0.7533824086248994,0.9400000000000004
2023-12-29,1.8192891046964492,0.5437904671574767,-0.8297825739187662,0.9400000000000004
2023-12-30,1.8291563306908567,0.5525781123016014,-0.9934727788133102,0.9400000000000004
2023-12-31,1.8380149027571304,0.5613657574457251,-1.0166779036451044,0.9400000000000004
2024-01-01,2.162521649404097,0.5652407407407392,-1.1115366909642608,-0.39000000000000057
2024-01-02,2.1020175605364573,0.5738416666666648,-1.0049185498452087,-0.39000000000000057
2024-01-03,2.0488564887984078,0.5824425925925913,-0.9873579148373646,-0.39000000000000057
